120.0000	0.1407	0.0383	0.0182	0.0006	0.1050	0.1568	0.0810	0.1592	0.0591	0.0572	0.0972	0.0554	0.0013	0.0131	0.0003	0.0015	0.0409	0.0242	0.0193	0.0413	0.1043
240.0000	0.3719	0.3412	0.3109	0.1723	0.3442	0.3668	0.3659	0.3709	0.3592	0.3523	0.3550	0.3389	0.2172	0.1602	0.1349	0.2075	0.3028	0.2781	0.2474	0.3042	0.3687
360.0000	0.5553	0.5555	0.5557	0.5556	0.5580	0.5625	0.5554	0.5581	0.5546	0.5563	0.5571	0.5583	0.5391	0.5658	0.4516	0.5534	0.5790	0.5756	0.5743	0.5725	0.5598
480.0000	0.5626	0.5591	0.5739	0.5591	0.5547	0.5561	0.5644	0.5696	0.5722	0.5671	0.5598	0.5641	0.5557	0.5569	0.5702	0.5560	0.5599	0.5561	0.5583	0.5549	0.5696
600.0000	0.5723	0.6197	0.6128	0.5861	0.5658	0.5718	0.6187	0.6217	0.6168	0.6134	0.6182	0.5915	0.5588	0.5759	0.5599	0.6190	0.5889	0.5817	0.6206	0.5914	0.5845
720.0000	0.5945	0.5746	0.5885	0.5806	0.6251	0.5838	0.5879	0.5814	0.5764	0.5742	0.5850	0.5973	0.6106	0.5923	0.6180	0.5960	0.5892	0.5899	0.5952	0.5884	0.5880
840.0000	0.5855	0.5953	0.5859	0.5846	0.5717	0.5845	0.5914	0.5905	0.5870	0.5879	0.5886	0.5948	0.5860	0.5860	0.5951	0.5907	0.5922	0.5910	0.5894	0.5846	0.5896
960.0000	0.5872	0.5859	0.5867	0.5900	0.5954	0.5928	0.5862	0.5929	0.5975	0.5987	0.5932	0.6217	0.5877	0.5953	0.5876	0.6481	0.6465	0.6199	0.6146	0.5829	0.5839
1080.0000	0.5898	0.5967	0.5894	0.5846	0.5957	0.5866	0.5948	0.5988	0.6307	0.6013	0.5882	0.6250	0.5872	0.5966	0.6354	0.6434	0.6362	0.5926	0.6085	0.5929	0.5879
1200.0000	0.5994	0.5928	0.5954	0.5864	0.5901	0.5884	0.5942	0.5945	0.6238	0.5902	0.5952	0.6034	0.6382	0.6004	0.6415	0.6284	0.6023	0.5871	0.5852	0.5735	0.5773
1320.0000	0.6001	0.5996	0.5965	0.5873	0.5976	0.5863	0.5844	0.5855	0.5940	0.5858	0.5855	0.5939	0.6222	0.5880	0.6156	0.5914	0.5848	0.5781	0.5772	0.5846	0.5847
1440.0000	0.6008	0.5997	0.5969	0.5950	0.5963	0.5930	0.5815	0.5919	0.5877	0.5835	0.5846	0.5831	0.5909	0.5835	0.5824	0.5890	0.5784	0.5792	0.5775	0.5855	0.5867
1560.0000	0.6035	0.5962	0.5884	0.5918	0.5926	0.5934	0.5874	0.5938	0.5806	0.5875	0.5832	0.5837	0.5919	0.5861	0.5739	0.5787	0.5803	0.5776	0.5838	0.5859	0.5877
